year,driverId,points
2024,817,7.0
2024,822,0.0
2024,825,14.0
2024,830,399.0
2024,832,262.0
2024,839,23.0
2024,840,24.0
2024,842,40.0
2024,844,327.0
2024,846,344.0
2024,847,226.0
2024,848,12.0
2024,852,29.0
2024,855,4.0
2024,857,265.0
2024,858,0.0
2024,859,4.0
2024,860,7.0
2024,861,5.0
2024,862,0.0
