raceId,driverId,stop,lap,duration_s
969,826,2,49,0 days 00:00:24.026000
970,807,1,1,0 days 00:00:23.550000
970,20,1,2,0 days 00:00:22.906000
970,826,1,2,0 days 00:00:24.016000
970,4,1,2,0 days 00:00:24.250000
970,13,1,2,0 days 00:00:23.123000
970,815,1,2,0 days 00:00:24.030000
970,825,1,2,0 days 00:00:23.809000
970,828,1,2,0 days 00:00:27.934000
970,839,1,2,0 days 00:00:17.673000
970,154,1,2,0 days 00:00:30.654000
970,841,1,2,0 days 00:00:29.443000
970,838,1,2,0 days 00:00:25.146000
970,1,1,4,0 days 00:00:22.999000
970,822,1,4,0 days 00:00:32.287000
970,817,1,4,0 days 00:00:17.340000
970,8,1,4,0 days 00:00:23.847000
970,830,1,4,0 days 00:00:23.071000
970,20,2,4,0 days 00:00:17.354000
970,832,1,4,0 days 00:00:17.337000
970,839,2,4,0 days 00:00:33.491000
970,4,2,4,0 days 00:00:17.304000
970,826,2,4,0 days 00:00:17.320000
970,13,2,4,0 days 00:00:17.324000
970,815,2,4,0 days 00:00:17.416000
970,825,2,4,0 days 00:00:17.296000
970,835,1,4,0 days 00:00:17.291000
970,838,2,4,0 days 00:00:17.325000
970,807,2,4,0 days 00:00:17.336000
970,828,2,4,0 days 00:00:17.341000
970,154,2,4,0 days 00:00:17.303000
970,1,2,5,0 days 00:00:17.616000
970,817,2,5,0 days 00:00:23.613000
970,8,2,5,0 days 00:00:17.877000
970,830,2,5,0 days 00:00:17.651000
970,822,2,5,0 days 00:00:17.343000
970,20,3,5,0 days 00:00:17.362000
970,832,2,5,0 days 00:00:17.340000
970,4,3,5,0 days 00:00:17.302000
970,826,3,5,0 days 00:00:17.324000
970,13,3,5,0 days 00:00:17.321000
970,815,3,5,0 days 00:00:17.312000
970,825,3,5,0 days 00:00:17.298000
970,839,3,5,0 days 00:00:17.356000
970,835,2,5,0 days 00:00:17.291000
970,838,3,5,0 days 00:00:17.295000
970,807,3,5,0 days 00:00:17.362000
970,828,3,5,0 days 00:00:17.344000
970,154,3,5,0 days 00:00:24.114000
970,1,3,6,0 days 00:00:17.737000
970,817,3,6,0 days 00:00:17.480000
970,8,3,6,0 days 00:00:17.435000
970,830,3,6,0 days 00:00:17.421000
970,822,3,6,0 days 00:00:17.323000
970,20,4,6,0 days 00:00:17.370000
970,4,4,6,0 days 00:00:17.302000
970,832,3,6,0 days 00:00:17.374000
970,826,4,6,0 days 00:00:17.322000
970,13,4,6,0 days 00:00:17.377000
970,815,4,6,0 days 00:00:18.225000
970,825,4,6,0 days 00:00:17.299000
970,839,4,6,0 days 00:00:17.366000
970,835,3,6,0 days 00:00:17.301000
970,838,4,6,0 days 00:00:17.292000
970,807,4,6,0 days 00:00:17.359000
970,828,4,6,0 days 00:00:17.344000
970,154,4,6,0 days 00:00:17.314000
970,815,5,20,0 days 00:00:23.057000
970,13,5,24,0 days 00:00:23.451000
970,832,4,28,0 days 00:00:22.840000
970,830,4,29,0 days 00:00:22.505000
970,835,4,30,0 days 00:00:23.993000
970,825,5,32,0 days 00:00:23.463000
970,817,4,33,0 days 00:00:22.505000
970,807,5,33,0 days 00:00:40.144000
970,20,5,34,0 days 00:00:22.443000
970,822,4,35,0 days 00:00:24.317000
970,1,4,36,0 days 00:00:22.668000
970,154,5,35,0 days 00:00:23.211000
970,8,4,39,0 days 00:00:23.119000
970,839,5,42,0 days 00:00:22.926000
970,13,6,48,0 days 00:00:22.517000
970,815,6,49,0 days 00:00:22.979000
971,840,1,8,0 days 00:00:24.915000
971,20,1,10,0 days 00:00:24.702000
971,830,1,11,0 days 00:00:25.174000
971,839,1,11,0 days 00:00:24.664000
971,836,1,11,0 days 00:00:26.542000
971,8,1,12,0 days 00:00:26.430000
971,154,1,12,0 days 00:00:25.075000
971,832,1,12,0 days 00:00:25.001000
971,822,1,13,0 days 00:00:28.368000
971,1,1,13,0 days 00:00:30.687000
971,817,1,13,0 days 00:00:25.312000
971,13,1,13,0 days 00:00:25.704000
971,807,1,13,0 days 00:00:26.634000
971,815,1,13,0 days 00:00:24.332000
971,835,1,13,0 days 00:00:27.466000
971,4,1,13,0 days 00:00:24.922000
971,826,1,13,0 days 00:00:25.204000
971,822,2,30,0 days 00:00:24.540000
971,154,2,31,0 days 00:00:24.965000
971,20,2,33,0 days 00:00:24.314000
971,828,1,33,0 days 00:00:25.576000
971,815,2,36,0 days 00:00:24.630000
971,807,2,36,0 days 00:00:25.135000
971,4,2,36,0 days 00:00:24.723000
971,8,2,37,0 days 00:00:25.856000
971,13,2,37,0 days 00:00:24.240000
971,839,2,37,0 days 00:00:24.505000
971,835,2,37,0 days 00:00:26.420000
971,817,2,39,0 days 00:00:25.200000
971,1,2,41,0 days 00:00:30.682000
971,826,2,41,0 days 00:00:25.246000
972,838,1,1,0 days 00:00:30.006000
972,828,1,1,0 days 00:00:32.235000
972,836,1,2,0 days 00:00:31.266000
972,836,2,20,0 days 00:00:30.799000
972,13,1,21,0 days 00:00:29.923000
972,825,1,21,0 days 00:00:36.559000
972,826,1,21,0 days 00:00:29.991000
972,828,2,21,0 days 00:00:30.655000
972,832,1,24,0 days 00:00:29.973000
972,838,2,24,0 days 00:00:35.998000
972,839,1,26,0 days 00:00:30.253000
972,840,1,26,0 days 00:00:29.791000
972,822,1,27,0 days 00:00:29.356000
972,815,1,27,0 days 00:00:29.868000
972,8,1,29,0 days 00:00:30.152000
972,830,1,29,0 days 00:00:29.567000
972,1,1,30,0 days 00:00:29.739000
972,20,1,34,0 days 00:00:30.097000
972,807,1,40,0 days 00:00:30.280000
972,13,2,41,0 days 00:00:29.920000
973,826,1,1,0 days 00:00:22.235000
973,13,1,1,0 days 00:00:40.612000
973,835,1,2,0 days 00:00:23.159000
973,4,1,12,0 days 00:00:22.690000
973,840,1,12,0 days 00:00:22.100000
973,838,1,12,0 days 00:00:22.547000
973,825,1,13,0 days 00:00:22.703000
973,832,1,13,0 days 00:00:22.432000
973,13,2,13,0 days 00:00:22.292000
973,20,1,14,0 days 00:00:22.499000
973,807,1,15,0 days 00:00:22.490000
973,839,1,16,0 days 00:00:22.616000
973,815,1,18,0 days 00:00:25.082000
973,828,1,18,0 days 00:00:22.995000
973,154,1,19,0 days 00:00:22.866000
973,1,1,21,0 days 00:00:21.544000
973,817,1,21,0 days 00:00:21.811000
973,835,2,21,0 days 00:00:22.762000
973,822,1,26,0 days 00:00:21.689000
973,4,2,31,0 days 00:00:23.354000
973,828,2,32,0 days 00:00:22.775000
973,836,1,33,0 days 00:00:23.445000
973,807,2,33,0 days 00:00:22.362000
973,825,2,33,0 days 00:00:23.814000
973,826,2,33,0 days 00:00:22.117000
973,840,2,33,0 days 00:00:22.071000
973,13,3,33,0 days 00:00:23.066000
973,815,2,34,0 days 00:00:23.107000
973,839,2,34,0 days 00:00:22.643000
973,832,2,34,0 days 00:00:21.934000
973,154,2,34,0 days 00:00:22.641000
973,1,2,36,0 days 00:00:21.722000
973,20,2,37,0 days 00:00:22.307000
973,817,2,38,0 days 00:00:21.918000
973,835,3,42,0 days 00:00:24.750000
973,4,3,51,0 days 00:00:22.923000
973,825,3,63,0 days 00:00:25.052000
974,836,1,1,0 days 00:00:25.813000
974,18,1,1,0 days 00:00:24.465000
974,815,1,16,0 days 00:00:31.313000
974,830,1,32,0 days 00:00:25.343000
974,822,1,33,0 days 00:00:24.308000
974,8,1,34,0 days 00:00:24.833000
974,828,1,35,0 days 00:00:24.949000
974,826,1,36,0 days 00:00:24.406000
974,839,1,36,0 days 00:00:24.299000
974,832,1,37,0 days 00:00:24.427000
974,825,1,37,0 days 00:00:24.979000
974,817,1,38,0 days 00:00:24.183000
974,13,1,38,0 days 00:00:24.353000
974,20,1,39,0 days 00:00:24.306000
974,839,2,39,0 days 00:00:24.496000
974,18,2,39,0 days 00:00:26.057000
974,154,1,40,0 days 00:00:24.660000
974,840,1,41,0 days 00:00:26.690000
974,825,2,42,0 days 00:00:26.040000
974,835,1,42,0 days 00:00:25.472000
974,838,1,43,0 days 00:00:24.768000
974,1,1,46,0 days 00:00:24.155000
974,830,2,60,0 days 00:00:25.678000
974,839,3,60,0 days 00:00:24.642000
974,13,2,62,0 days 00:00:25.123000
974,815,2,63,0 days 00:00:25.026000
974,840,2,67,0 days 00:00:25.248000
974,815,3,72,0 days 00:00:35.485000
975,154,1,1,0 days 00:00:31.256000
975,836,1,1,0 days 00:00:51.757000
975,20,1,5,0 days 00:00:31.596000
975,807,1,11,0 days 00:00:26.764000
975,835,1,11,0 days 00:00:24.423000
975,828,1,11,0 days 00:00:24.047000
975,826,1,15,0 days 00:00:18.088000
975,8,1,17,0 days 00:00:23.500000
975,817,1,18,0 days 00:00:23.309000
975,815,1,19,0 days 00:00:23.229000
975,822,1,23,0 days 00:00:22.946000
975,840,1,25,0 days 00:00:22.790000
975,1,1,32,0 days 00:00:23.061000
975,839,1,32,0 days 00:00:23.409000
975,836,2,40,0 days 00:00:24.202000
975,8,2,41,0 days 00:00:23.760000
975,4,1,42,0 days 00:00:23.526000
975,838,1,45,0 days 00:00:23.267000
975,825,1,46,0 days 00:00:28.869000
975,20,2,49,0 days 00:00:23.345000
975,826,2,53,
976,822,1,1,0 days 00:00:36.262000
976,154,1,3,0 days 00:00:20.776000
976,817,1,5,0 days 00:00:23.361000
976,838,1,5,0 days 00:00:21.423000
976,1,1,12,0 days 00:00:20.418000
976,20,1,12,0 days 00:00:20.059000
976,815,1,12,0 days 00:00:20.598000
976,8,1,12,0 days 00:00:23.237000
976,13,1,12,0 days 00:00:21.453000
976,839,1,12,0 days 00:00:20.493000
976,822,2,11,0 days 00:00:20.407000
976,825,1,12,0 days 00:00:20.391000
976,4,1,12,0 days 00:00:21.217000
976,832,1,12,0 days 00:00:21.040000
976,828,1,12,0 days 00:00:23.906000
976,836,1,12,0 days 00:00:31.122000
976,840,1,13,0 days 00:00:22.625000
976,807,1,13,0 days 00:00:21.263000
976,817,2,13,0 days 00:00:20.198000
976,836,2,13,0 days 00:00:22.356000
976,154,2,14,0 days 00:00:21.069000
976,1,2,17,0 days 00:00:15.234000
976,20,2,17,0 days 00:00:15.174000
976,815,2,17,0 days 00:00:15.278000
976,13,2,17,0 days 00:00:15.033000
976,839,2,17,0 days 00:00:15.061000
976,8,2,17,0 days 00:00:15.049000
976,840,2,17,0 days 00:00:15.327000
976,807,2,17,0 days 00:00:15.638000
976,817,3,17,0 days 00:00:15.135000
976,825,2,17,0 days 00:00:15.128000
976,4,2,17,0 days 00:00:15.104000
976,832,2,17,0 days 00:00:14.966000
976,838,2,17,0 days 00:00:15.097000
976,154,3,17,0 days 00:00:15.073000
976,828,2,17,0 days 00:00:26.051000
976,836,3,17,0 days 00:00:34.847000
976,822,3,17,0 days 00:00:14.978000
976,815,3,20,
976,839,3,20,0 days 00:00:31.657000
976,8,3,20,
976,836,4,21,0 days 00:00:22.390000
976,1,3,22,
976,20,3,22,
976,13,3,22,
976,840,3,22,
976,817,4,22,
976,807,3,22,
976,825,3,22,
976,4,3,22,
976,832,3,22,
976,154,4,22,
976,828,3,22,
976,838,3,22,
976,822,4,22,
976,839,4,22,
976,836,5,22,
976,1,4,31,0 days 00:00:27.025000
976,20,4,33,0 days 00:00:29.317000
976,838,4,33,0 days 00:00:20.446000
976,815,4,33,0 days 00:00:14.951000
976,8,4,33,0 days 00:00:14.943000
976,154,5,36,0 days 00:00:24.486000
977,826,1,1,0 days 00:00:33.607000
977,826,2,9,0 days 00:00:16.139000
977,807,1,14,0 days 00:00:21.977000
977,1,1,31,0 days 00:00:20.761000
977,838,1,31,0 days 00:00:21.714000
977,817,1,33,0 days 00:00:21.713000
977,20,1,34,0 days 00:00:21.750000
977,835,1,34,0 days 00:00:22.233000
977,828,1,34,0 days 00:00:22.339000
977,815,1,35,0 days 00:00:22.030000
977,840,1,35,0 days 00:00:21.332000
977,836,1,35,0 days 00:00:22.414000
977,154,1,36,0 days 00:00:22.026000
977,822,1,41,0 days 00:00:22.387000
977,832,1,40,0 days 00:00:21.659000
977,839,1,42,0 days 00:00:22.176000
977,8,1,44,0 days 00:00:21.662000
977,838,2,44,0 days 00:00:16.206000
977,13,1,47,0 days 00:00:20.977000
977,826,3,55,0 days 00:00:22.274000
978,826,1,1,0 days 00:00:45.538000
978,836,1,2,0 days 00:00:29.861000
978,836,2,3,0 days 00:00:29.941000
978,826,2,9,0 days 00:00:22.895000
978,20,1,18,0 days 00:00:28.363000
978,830,1,19,0 days 00:00:29.147000
978,839,1,20,0 days 00:00:29.194000
978,4,1,20,0 days 00:00:28.269000
978,840,1,22,0 days 00:00:29.849000
978,815,1,23,0 days 00:00:28.942000
978,154,1,23,0 days 00:00:28.361000
978,8,1,24,0 days 00:00:28.476000
978,807,1,24,0 days 00:00:30.841000
978,1,1,25,0 days 00:00:27.733000
978,13,1,25,0 days 00:00:27.583000
978,838,1,26,0 days 00:00:29.337000
978,826,3,27,0 days 00:00:28.630000
978,828,1,28,0 days 00:00:28.825000
978,836,3,31,0 days 00:00:31.250000
978,822,1,32,0 days 00:00:27.858000
978,817,1,32,0 days 00:00:27.910000
978,825,1,37,0 days 00:00:28.099000
978,840,2,42,0 days 00:00:28.335000
978,154,2,43,0 days 00:00:28.998000
978,8,2,49,0 days 00:00:29.057000
978,830,2,49,0 days 00:00:28.056000
978,20,2,50,0 days 00:00:35.204000
979,828,1,1,0 days 00:00:25.179000
979,836,1,3,0 days 00:00:24.213000
979,154,1,20,0 days 00:00:22.638000
979,836,2,28,0 days 00:00:22.998000
979,840,1,29,0 days 00:00:21.804000
979,822,1,30,0 days 00:00:22.681000
979,1,1,31,0 days 00:00:21.338000
979,825,1,31,0 days 00:00:22.684000
979,20,1,32,0 days 00:00:22.317000
979,8,1,33,0 days 00:00:21.919000
979,815,1,34,0 days 00:00:24.017000
979,814,1,34,0 days 00:00:22.399000
979,832,1,35,0 days 00:00:22.745000
979,4,1,35,0 days 00:00:22.399000
979,839,1,35,0 days 00:00:22.441000
979,826,1,40,0 days 00:00:22.273000
979,830,1,42,0 days 00:00:33.605000
979,838,1,42,0 days 00:00:28.616000
979,807,1,45,0 days 00:00:31.860000
979,835,1,46,0 days 00:00:22.684000
979,828,2,63,0 days 00:00:24.097000
980,835,1,8,0 days 00:00:26.202000
980,828,1,8,0 days 00:00:23.999000
980,825,1,9,0 days 00:00:22.828000
980,840,1,9,0 days 00:00:24.697000
980,839,1,10,0 days 00:00:23.364000
980,154,1,10,0 days 00:00:22.925000
980,4,1,10,0 days 00:00:24.158000
980,807,1,11,0 days 00:00:23.507000
980,13,1,11,0 days 00:00:22.667000
980,1,1,12,0 days 00:00:22.037000
980,815,1,12,0 days 00:00:23.289000
980,822,1,13,0 days 00:00:22.963000
980,20,1,14,0 days 00:00:22.443000
980,817,1,14,0 days 00:00:22.900000
980,8,1,15,0 days 00:00:22.533000
980,8,2,17,0 days 00:00:30.373000
980,826,1,18,0 days 00:00:22.444000
980,838,1,18,0 days 00:00:26.894000
980,832,1,19,0 days 00:00:24.095000
980,828,2,23,0 days 00:00:23.221000
980,815,2,25,0 days 00:00:28.594000
980,839,2,27,0 days 00:00:23.200000
980,8,3,29,0 days 00:00:22.963000
980,807,2,29,0 days 00:00:23.539000
980,154,2,29,0 days 00:00:22.756000
980,13,2,29,0 days 00:00:23.092000
980,839,3,29,0 days 00:00:29.646000
980,832,2,29,0 days 00:00:24.370000
980,840,2,29,0 days 00:00:23.109000
980,815,3,29,0 days 00:00:26.574000
980,1,2,30,0 days 00:00:22.357000
980,20,2,30,0 days 00:00:25.650000
980,822,2,30,0 days 00:00:22.919000
980,817,2,30,0 days 00:00:23.180000
980,828,3,29,0 days 00:00:23.792000
980,825,2,30,0 days 00:00:22.908000
980,826,2,30,0 days 00:00:23.341000
980,835,2,30,0 days 00:00:24.674000
980,838,2,30,0 days 00:00:26.187000
980,825,3,34,0 days 00:00:23.737000
981,154,1,3,0 days 00:00:33.433000
981,830,1,3,0 days 00:00:39.888000
981,807,1,9,0 days 00:00:24.418000
981,825,1,11,0 days 00:00:24.384000
981,832,1,13,0 days 00:00:24.865000
981,8,1,15,0 days 00:00:25.367000
981,839,1,16,0 days 00:00:24.432000
981,840,1,17,0 days 00:00:26.131000
981,828,1,18,0 days 00:00:25.310000
981,826,1,19,0 days 00:00:25.826000
981,836,1,20,0 days 00:00:25.212000
981,13,1,21,0 days 00:00:25.078000
981,835,1,25,0 days 00:00:31.008000
981,830,2,27,0 days 00:00:24.173000
981,4,1,30,0 days 00:00:24.442000
981,20,1,31,0 days 00:00:24.307000
981,1,1,32,0 days 00:00:23.725000
981,815,1,32,0 days 00:00:25.377000
981,822,1,33,0 days 00:00:23.728000
981,154,2,34,0 days 00:00:24.307000
981,817,1,37,0 days 00:00:23.951000
982,1,1,1,0 days 00:00:30.442000
982,817,1,1,0 days 00:00:30.737000
982,807,1,1,0 days 00:00:31.032000
982,815,1,1,0 days 00:00:30.709000
982,822,1,1,0 days 00:00:30.444000
982,835,1,1,0 days 00:00:30.785000
982,838,1,1,0 days 00:00:31.550000
982,839,1,1,0 days 00:00:31.793000
982,832,1,1,0 days 00:00:32.689000
982,825,1,1,0 days 00:00:32.701000
982,826,1,1,0 days 00:00:33.077000
982,4,1,1,0 days 00:00:36.900000
982,840,1,1,0 days 00:00:37.403000
982,13,1,1,0 days 00:00:38.464000
982,154,1,1,0 days 00:00:39.455000
982,828,1,1,0 days 00:00:40.125000
982,836,1,1,0 days 00:00:40.506000
982,1,2,2,0 days 00:00:24.368000
982,817,2,2,0 days 00:00:24.402000
982,807,2,2,0 days 00:00:25.093000
982,815,2,2,0 days 00:00:25.315000
982,822,2,2,0 days 00:00:25.367000
982,835,2,2,0 days 00:00:26.206000
982,838,2,2,0 days 00:00:26.553000
982,839,2,2,0 days 00:00:26.532000
982,832,2,2,0 days 00:00:27.452000
982,825,2,2,0 days 00:00:26.903000
982,826,2,2,0 days 00:00:27.015000
982,4,2,2,0 days 00:00:29.306000
982,840,2,2,0 days 00:00:29.294000
982,13,2,2,0 days 00:00:30.790000
982,154,2,2,0 days 00:00:31.320000
982,828,2,2,0 days 00:00:38.886000
982,836,2,2,0 days 00:00:45.875000
982,1,3,3,0 days 00:00:24.337000
982,817,3,3,0 days 00:00:24.362000
982,807,3,3,0 days 00:00:24.964000
982,815,3,3,0 days 00:00:25.288000
982,822,3,3,0 days 00:00:25.432000
982,835,3,3,0 days 00:00:25.113000
982,838,3,3,0 days 00:00:24.543000
982,839,3,3,0 days 00:00:24.664000
982,832,3,3,0 days 00:00:25.356000
982,825,3,3,0 days 00:00:25.509000
982,826,3,3,0 days 00:00:25.003000
982,4,3,3,0 days 00:00:25.626000
982,840,3,3,0 days 00:00:25.584000
982,13,3,3,0 days 00:00:25.731000
982,154,3,3,0 days 00:00:26.228000
982,828,3,3,0 days 00:00:27.591000
982,836,3,3,0 days 00:00:27.865000
982,817,4,11,0 days 00:00:29.658000
982,815,4,11,0 days 00:00:30.128000
982,839,4,11,0 days 00:00:31.336000
982,825,4,11,0 days 00:00:30.132000
982,807,4,12,0 days 00:00:30.725000
982,835,4,12,0 days 00:00:30.015000
982,838,4,12,0 days 00:00:30.390000
982,828,4,13,0 days 00:00:31.714000
982,13,4,17,0 days 00:00:29.685000
982,836,4,21,0 days 00:00:32.249000
982,825,5,24,0 days 00:00:30.504000
982,13,5,24,0 days 00:00:30.048000
982,840,4,26,0 days 00:00:29.412000
982,832,4,27,0 days 00:00:30.093000
982,838,5,27,0 days 00:00:36.138000
982,154,4,27,0 days 00:00:29.049000
982,839,5,27,0 days 00:00:29.173000
982,828,5,27,0 days 00:00:50.617000
982,817,5,28,0 days 00:00:29.118000
982,822,4,28,0 days 00:00:29.089000
982,807,5,28,0 days 00:00:30.005000
982,815,5,28,0 days 00:00:29.186000
982,1,4,29,0 days 00:00:28.466000
982,836,5,28,0 days 00:00:31.094000
982,835,5,29,0 days 00:00:30.038000
982,828,6,31,0 days 00:00:30.067000
982,13,6,37,0 days 00:00:29.671000
982,807,6,38,
982,839,6,38,0 days 00:00:29.134000
982,825,6,38,0 days 00:00:29.379000
982,836,6,37,0 days 00:00:32.183000
983,839,1,2,0 days 00:00:24.456000
983,807,1,9,0 days 00:00:24.872000
983,825,1,10,0 days 00:00:23.766000
983,13,1,11,0 days 00:00:23.791000
983,154,1,11,0 days 00:00:24.912000
983,840,1,12,0 days 00:00:24.109000
983,842,1,12,0 days 00:00:25.044000
983,838,1,13,0 days 00:00:24.580000
983,835,1,13,0 days 00:00:25.558000
983,1,1,26,0 days 00:00:23.489000
983,4,1,26,0 days 00:00:25.798000
983,830,1,27,0 days 00:00:23.652000
983,20,1,27,0 days 00:00:23.695000
983,822,1,28,0 days 00:00:23.676000
983,817,1,29,0 days 00:00:24.199000
983,815,1,30,0 days 00:00:24.314000
983,154,2,33,0 days 00:00:24.419000
983,836,1,37,0 days 00:00:25.060000
983,828,1,38,0 days 00:00:24.719000
983,807,2,50,0 days 00:00:25.714000
984,836,1,2,0 days 00:00:24.424000
984,836,2,3,0 days 00:00:24.918000
984,840,1,4,0 days 00:00:23.475000
984,838,1,9,0 days 00:00:23.430000
984,13,1,17,0 days 00:00:22.956000
984,825,1,19,0 days 00:00:23.065000
984,839,1,20,0 days 00:00:24.078000
984,830,1,21,0 days 00:00:22.620000
984,815,1,21,0 days 00:00:23.634000
984,1,1,22,0 days 00:00:22.724000
984,842,1,22,0 days 00:00:23.344000
984,154,1,23,0 days 00:00:22.781000
984,817,1,25,0 days 00:00:23.796000
984,4,1,25,0 days 00:00:24.636000
984,836,3,25,0 days 00:00:24.952000
984,8,1,28,0 days 00:00:23.699000
984,822,1,30,0 days 00:00:22.876000
984,838,2,34,0 days 00:00:23.399000
984,840,2,35,0 days 00:00:22.736000
984,807,1,38,0 days 00:00:23.199000
984,835,1,39,0 days 00:00:25.618000
984,842,2,39,0 days 00:00:24.413000
985,825,1,1,0 days 00:00:25.112000
985,836,1,3,0 days 00:00:31.334000
985,843,1,8,0 days 00:00:24.400000
985,840,1,10,0 days 00:00:24.949000
985,817,1,12,0 days 00:00:23.604000
985,815,1,12,0 days 00:00:24.326000
985,839,1,14,0 days 00:00:24.502000
985,4,1,14,0 days 00:00:23.796000
985,20,1,16,0 days 00:00:24.300000
985,154,1,16,0 days 00:00:24.897000
985,826,1,17,0 days 00:00:24.883000
985,822,1,18,0 days 00:00:23.459000
985,1,1,19,0 days 00:00:23.402000
985,832,1,19,0 days 00:00:24.525000
985,8,1,20,0 days 00:00:23.575000
985,828,1,21,0 days 00:00:25.841000
985,830,1,24,0 days 00:00:24.325000
985,838,1,25,0 days 00:00:23.578000
985,13,1,29,0 days 00:00:23.772000
985,843,2,35,0 days 00:00:24.229000
985,840,2,36,0 days 00:00:24.497000
985,830,2,37,0 days 00:00:23.423000
985,20,2,38,0 days 00:00:23.620000
985,825,2,49,0 days 00:00:25.268000
985,822,2,52,0 days 00:00:23.254000
986,20,1,1,0 days 00:00:32.037000
986,1,1,1,0 days 00:00:29.283000
986,832,1,2,0 days 00:00:22.852000
986,13,1,3,0 days 00:00:22.055000
986,836,1,4,0 days 00:00:23.358000
986,815,1,18,0 days 00:00:22.903000
986,807,1,19,0 days 00:00:22.587000
986,839,1,20,0 days 00:00:22.665000
986,828,1,28,0 days 00:00:22.736000
986,825,1,31,0 days 00:00:22.507000
986,838,1,31,0 days 00:00:28.044000
986,830,1,32,0 days 00:00:22.570000
986,842,1,31,0 days 00:00:22.709000
986,154,1,31,0 days 00:00:28.761000
986,822,1,32,0 days 00:00:21.758000
986,1,2,31,0 days 00:00:23.315000
986,832,2,31,0 days 00:00:23.035000
986,8,1,32,0 days 00:00:22.540000
986,840,1,32,0 days 00:00:21.825000
986,20,2,32,0 days 00:00:22.379000
986,4,1,32,0 days 00:00:22.655000
986,815,2,50,0 days 00:00:22.528000
986,154,2,62,0 days 00:00:23.035000
987,20,1,1,0 days 00:00:19.097000
987,822,1,1,0 days 00:00:18.717000
987,8,1,1,0 days 00:00:19.433000
987,830,1,1,0 days 00:00:18.827000
987,4,1,1,0 days 00:00:18.487000
987,13,1,1,0 days 00:00:18.238000
987,815,1,1,0 days 00:00:18.417000
987,807,1,1,0 days 00:00:18.927000
987,832,1,1,0 days 00:00:19.208000
987,842,1,1,0 days 00:00:19.430000
987,828,1,1,0 days 00:00:19.603000
987,843,1,1,0 days 00:00:19.936000
987,840,1,1,0 days 00:00:20.146000
987,836,1,1,0 days 00:00:26.439000
987,154,1,1,0 days 00:00:25.845000
987,1,1,1,0 days 00:00:19.377000
987,817,1,1,0 days 00:00:25.946000
987,20,2,2,0 days 00:00:17.817000
987,822,2,2,0 days 00:00:17.827000
987,8,2,2,0 days 00:00:18.027000
987,830,2,2,0 days 00:00:17.913000
987,4,2,2,0 days 00:00:17.770000
987,13,2,2,0 days 00:00:17.736000
987,815,2,2,0 days 00:00:17.959000
987,807,2,2,0 days 00:00:18.549000
987,832,2,2,0 days 00:00:18.604000
987,842,2,2,0 days 00:00:18.855000
987,828,2,2,0 days 00:00:19.250000
987,843,2,2,0 days 00:00:19.439000
987,840,2,2,0 days 00:00:19.270000
987,1,2,2,0 days 00:00:19.237000
987,836,2,2,0 days 00:00:19.160000
987,154,2,2,0 days 00:00:18.860000
987,817,2,2,0 days 00:00:17.929000
987,20,3,3,0 days 00:00:17.842000
987,822,3,3,0 days 00:00:17.784000
987,8,3,3,0 days 00:00:18.290000
987,830,3,3,0 days 00:00:18.017000
987,4,3,3,0 days 00:00:17.716000
987,13,3,3,0 days 00:00:17.745000
987,815,3,3,0 days 00:00:17.822000
987,807,3,3,0 days 00:00:18.052000
987,832,3,3,0 days 00:00:18.347000
987,842,3,3,0 days 00:00:18.207000
987,828,3,3,0 days 00:00:17.802000
987,843,3,3,0 days 00:00:17.738000
987,840,3,3,0 days 00:00:17.925000
987,1,3,3,0 days 00:00:18.725000
987,836,3,3,0 days 00:00:18.764000
987,154,3,3,0 days 00:00:18.456000
987,817,3,3,0 days 00:00:18.129000
987,822,4,27,0 days 00:00:23.064000
987,13,4,27,0 days 00:00:23.275000
987,843,4,27,0 days 00:00:23.830000
987,20,4,28,0 days 00:00:22.736000
987,830,4,28,0 days 00:00:23.180000
987,4,4,28,0 days 00:00:23.342000
987,840,4,28,0 days 00:00:22.486000
987,8,4,29,0 days 00:00:23.170000
987,807,4,30,0 days 00:00:24.054000
987,832,4,31,0 days 00:00:23.550000
987,815,4,35,0 days 00:00:23.275000
987,1,4,43,0 days 00:00:23.121000
987,817,4,43,0 days 00:00:23.484000
987,842,4,44,0 days 00:00:23.748000
987,828,4,44,0 days 00:00:24.164000
987,154,4,48,0 days 00:00:34.438000
987,830,5,62,0 days 00:00:22.644000
987,840,5,67,0 days 00:00:24.756000
988,840,1,11,0 days 00:00:21.613000
988,838,1,12,0 days 00:00:22.125000
988,830,1,14,0 days 00:00:21.269000
988,8,1,15,0 days 00:00:21.609000
988,815,1,16,0 days 00:00:21.869000
988,807,1,17,0 days 00:00:29.724000
988,817,1,19,0 days 00:00:23.477000
988,20,1,20,0 days 00:00:21.221000
988,822,1,21,0 days 00:00:21.478000
988,4,1,21,0 days 00:00:22.541000
988,13,1,22,0 days 00:00:21.449000
988,825,1,22,0 days 00:00:21.875000
988,1,1,24,0 days 00:00:21.274000
988,843,1,26,0 days 00:00:21.598000
988,836,1,28,0 days 00:00:22.959000
988,840,2,29,0 days 00:00:21.543000
988,842,1,30,0 days 00:00:21.519000
988,828,1,30,0 days 00:00:22.176000
988,839,1,31,0 days 00:00:21.865000
988,832,1,31,0 days 00:00:21.956000
988,154,1,32,0 days 00:00:21.850000
988,840,3,35,0 days 00:00:21.908000
989,843,1,1,0 days 00:00:22.213000
